address,lat,lon,start
"улица Прушинских, 7",53.8378098,27.5891,2016-05-26
"улица Прушинских, 70",53.8364293,27.5677581,2016-05-26
"улица Прушинских, 72",53.8368029,27.5677846,2016-05-26
"улица Прушинских, 74",53.8373808,27.5663284,2016-05-26
"улица Прушинских, 78",53.8386533,27.5651602,2016-05-26
"улица Прушинских, 8",53.8363835,27.5858994,2016-05-26
"улица Прушинских, 9",53.8372925,27.5885402,2016-05-26
"улица Прямая, 18",53.879312,27.50981,2016-05-12
"улица Прямая, 20",53.879312,27.50981,2016-05-12
"улица Прямая, 22",53.879312,27.50981,2016-05-12
"улица Прямая, 24",53.879482,27.509944,2016-05-12
"улица Прямая, 24А",53.879482,27.509944,2016-05-12
"улица Прямая, 26",53.879482,27.509944,2016-05-12
"улица Прямая, 28",53.879657,27.509648,2016-05-12
"улица Пташука, 3",53.835774,27.590393,2016-05-26
"улица Пташука, 5",53.835863,27.59168,2016-05-26
"улица Путилова, 1",53.956894,27.738485,2016-06-06
"улица Путилова, 3",53.957376,27.74012,2016-06-06
"улица Пуховичская, 14",53.848749,27.548761,2016-05-19
"улица Пуховичская, 18",53.8497,27.549964,2016-05-19
"улица Пуховичская, 20",53.849981,27.55097,2016-05-19
"улица Пуховичская, 21",53.849955,27.549048,2016-05-19
"улица Пуховичская, 5А",53.848223,27.547224,2016-05-19
"улица Пуховичская, 5а",53.848223,27.547224,2016-05-19
"улица Пуховичская, 8",53.846858,27.547458,2016-05-19
"улица Радиальная, 11",53.888589,27.644746,2016-05-11
"улица Радиальная, 13",53.890484,27.646273,2016-05-11
"улица Радиальная, 15",53.892118,27.644063,2016-05-11
"улица Радиальная, 16",53.878925,27.658113,2016-05-11
"улица Радиальная, 34 к1",53.888621,27.649875,2016-05-11
"улица Радиальная, 36",53.88955,27.649884,2016-05-11
"улица Радиальная, 36А",53.873293,27.649623,2016-05-11
"улица Радиальная, 38",53.873049,27.649614,2016-05-11
"улица Радиальная, 40",53.892378,27.64674,2016-05-11
"улица Радиальная, 42",53.894087,27.647387,2016-05-11
"улица Радиальная, 44",53.894087,27.647387,2016-05-11
"улица Радиальная, 46",53.894087,27.647387,2016-05-11
"улица Радиальная, 48",53.897403,27.646066,2016-05-11
"улица Радиальная, 50",53.897403,27.646066,2016-05-11
"улица Радиальная, 52",53.897854,27.641691,2016-05-11
"улица Радиальная, 54",53.900634,27.640317,2016-05-11
"улица Радиальная, 56",53.90282,27.639113,2016-05-11
"улица Радиальная, 58",53.903324,27.639329,2016-05-11
"улица Радиальная, 7",53.876159,27.651896,2016-05-11
"улица Радиальная, 9",53.881085,27.654986,2016-05-11
"улица Разинская, 8",53.885368,27.528342,2016-05-30
"улица Розы Люксембург, 100",53.892017,27.52262,2016-05-12
"улица Розы Люксембург, 101",53.891253,27.520158,2016-05-12
"улица Розы Люксембург, 102",53.892256,27.521946,2016-05-12
"улица Розы Люксембург, 103",53.891195,27.519637,2016-05-12
"улица Розы Люксембург, 104",53.89197,27.521263,2016-05-12
"улица Розы Люксембург, 105",53.891121,27.51882,2016-05-12
"улица Розы Люксембург, 106",53.892028,27.520536,2016-05-12
"улица Розы Люксембург, 107",53.890839,27.517338,2016-05-12
"улица Розы Люксембург, 108",53.891625,27.51997,2016-05-12
"улица Розы Люксембург, 109",53.890574,27.515828,2016-05-12
"улица Розы Люксембург, 110",53.891588,27.516197,2016-05-12
"улица Розы Люксембург, 111",53.890447,27.515253,2016-05-12
"улица Розы Люксембург, 112",53.891105,27.515092,2016-05-12
"улица Розы Люксембург, 113",53.88989,27.514211,2016-05-12
"улица Розы Люксембург, 114",53.890484,27.514113,2016-05-12
"улица Розы Люксембург, 115",53.889476,27.513601,2016-05-12
"улица Розы Люксембург, 116",53.890012,27.512603,2016-05-12
"улица Розы Люксембург, 118",53.889725,27.512981,2016-05-12
"улица Розы Люксембург, 120",53.88955,27.512738,2016-05-12
"улица Розы Люксембург, 122",53.889481,27.512262,2016-05-12
"улица Розы Люксембург, 124",53.889502,27.511813,2016-05-12
"улица Розы Люксембург, 126",53.89051,27.511292,2016-05-12
"улица Розы Люксембург, 128",53.890473,27.511804,2016-05-12
"улица Розы Люксембург, 130",53.889539,27.511373,2016-05-12
"улица Розы Люксембург, 132",53.889577,27.510897,2016-05-12
"улица Розы Люксембург, 134",53.889852,27.510708,2016-05-12
"улица Розы Люксембург, 136",53.890203,27.510807,2016-05-12
"улица Розы Люксембург, 138",53.890558,27.510879,2016-05-12
"улица Розы Люксембург, 140",53.890585,27.51025,2016-05-12
"улица Розы Люксембург, 142",53.8899,27.510079,2016-05-12
"улица Розы Люксембург, 143",53.888828,27.512388,2016-05-12
"улица Розы Люксембург, 144",53.889645,27.509783,2016-05-12
"улица Розы Люксембург, 145",53.888828,27.512388,2016-05-12
"улица Розы Люксембург, 146",53.889688,27.509351,2016-05-12
"улица Розы Люксембург, 147",53.889083,27.510681,2016-05-12
"улица Розы Люксембург, 148",53.890813,27.50963,2016-05-12
"улица Розы Люксембург, 149",53.889412,27.508875,2016-05-12
"улица Розы Люксембург, 150",53.890845,27.508857,2016-05-12
"улица Розы Люксембург, 151",53.889412,27.508875,2016-05-12
"улица Розы Люксембург, 152",53.890362,27.508561,2016-05-12
"улица Розы Люксембург, 153",53.889433,27.508309,2016-05-12
"улица Розы Люксембург, 154",53.890362,27.508561,2016-05-12
"улица Розы Люксембург, 155",53.889454,27.507977,2016-05-12
"улица Розы Люксембург, 156",53.890033,27.508489,2016-05-12
"улица Розы Люксембург, 157",53.88947,27.507735,2016-05-12
"улица Розы Люксембург, 158",53.889773,27.508112,2016-05-12
"улица Розы Люксембург, 159",53.889481,27.507357,2016-05-12
"улица Розы Люксембург, 160",53.889773,27.508112,2016-05-12
"улица Розы Люксембург, 161",53.889375,27.505453,2016-05-12
"улица Розы Люксембург, 162",53.890128,27.507483,2016-05-12
"улица Розы Люксембург, 163",53.889608,27.504959,2016-05-12
"улица Розы Люксембург, 164",53.890128,27.507483,2016-05-12
"улица Розы Люксембург, 165",53.888987,27.505156,2016-05-12
"улица Розы Люксембург, 166",53.890362,27.504554,2016-05-12
"улица Розы Люксембург, 167",53.888287,27.504321,2016-05-12
"улица Розы Люксембург, 168",53.890362,27.504554,2016-05-12
"улица Розы Люксембург, 169",53.888149,27.505498,2016-05-12
"улица Розы Люксембург, 170",53.890362,27.504554,2016-05-12
"улица Розы Люксембург, 171",53.888122,27.504977,2016-05-12
"улица Розы Люксембург, 172",53.890362,27.504554,2016-05-12
"улица Розы Люксембург, 173",53.887247,27.505803,2016-05-12
"улица Розы Люксембург, 174",53.890314,27.501626,2016-05-12
"улица Розы Люксембург, 175",53.887395,27.504617,2016-05-12
"улица Розы Люксембург, 176",53.890314,27.501626,2016-05-12
"улица Розы Люксембург, 177",53.887586,27.503459,2016-05-12
"улица Розы Люксембург, 178",53.890314,27.501626,2016-05-12
"улица Розы Люксембург, 179",53.889661,27.504375,2016-05-12
"улица Розы Люксембург, 181",53.889693,27.503872,2016-05-12
"улица Розы Люксембург, 183",53.889699,27.503234,2016-05-12
"улица Розы Люксембург, 185",53.889778,27.502542,2016-05-12
"улица Розы Люксембург, 187",53.889253,27.502237,2016-05-12
"улица Розы Люксембург, 189",53.889253,27.502237,2016-05-12
"улица Розы Люксембург, 191",53.888754,27.503054,2016-05-12
"улица Розы Люксембург, 193",53.888006,27.502291,2016-05-12
"улица Розы Люксембург, 195",53.888791,27.50212,2016-05-12
"улица Розы Люксембург, 197",53.889428,27.501698,2016-05-12
"улица Розы Люксембург, 205",53.890526,27.498302,2016-05-12
"улица Розы Люксембург, 80",53.893562,27.528477,2016-05-12
"улица Розы Люксембург, 82",53.893233,27.527354,2016-05-12
"улица Розы Люксембург, 84",53.893482,27.52641,2016-05-12
"улица Розы Люксембург, 86",53.892845,27.525979,2016-05-12
"улица Розы Люксембург, 88",53.892681,27.525189,2016-05-12
"улица Розы Люксембург, 89",53.892171,27.525297,2016-05-12
"улица Розы Люксембург, 90",53.893036,27.52456,2016-05-12
"улица Розы Люксембург, 90А",53.893371,27.525342,2016-05-12
"улица Розы Люксембург, 91",53.892171,27.525297,2016-05-12
"улица Розы Люксембург, 92",53.892479,27.524605,2016-05-12
"улица Розы Люксембург, 93",53.891619,27.523141,2016-05-12
"улица Розы Люксембург, 94",53.892262,27.523895,2016-05-12
"улица Розы Люксембург, 95",53.891619,27.523141,2016-05-12
"улица Розы Люксембург, 96",53.892262,27.523895,2016-05-12
"улица Розы Люксембург, 97",53.891593,27.521883,2016-05-12
"улица Розы Люксембург, 98",53.892017,27.52262,2016-05-12
"улица Розы Люксембург, 99",53.89145,27.52094,2016-05-12
"улица Руссиянова, 1",53.941675,27.684289,2016-05-11
"улица Руссиянова, 10",53.943599,27.688682,2016-05-11
"улица Руссиянова, 11",53.938257,27.684891,2016-05-11
"улица Руссиянова, 12",53.942592,27.689113,2016-05-11
"улица Руссиянова, 13 к1",53.937176,27.686382,2016-05-11
"улица Руссиянова, 13 к2",53.937764,27.685134,2016-05-11
"улица Руссиянова, 13 к3",53.937075,27.68543,2016-05-11
"улица Руссиянова, 13 к4",53.93655,27.684559,2016-05-11
"улица Руссиянова, 14",53.94202,27.687838,2016-05-11
"улица Руссиянова, 15",53.936015,27.686113,2016-05-11
"улица Руссиянова, 15 к2",53.936015,27.686113,2016-05-11
"улица Руссиянова, 16",53.941819,27.68888,2016-05-11
"улица Руссиянова, 18",53.940997,27.687182,2016-05-11
"улица Руссиянова, 2",53.943393,27.686113,2016-05-11
"улица Руссиянова, 21",53.935782,27.686823,2016-05-11
"улица Руссиянова, 21А",53.935782,27.686823,2016-05-11
"улица Руссиянова, 23",53.93514,27.684882,2016-05-11
"улица Руссиянова, 24",53.937011,27.688179,2016-05-11
"улица Руссиянова, 25",53.935336,27.686239,2016-05-11
"улица Руссиянова, 26",53.936953,27.689356,2016-05-11
"улица Руссиянова, 27",53.934679,27.686841,2016-05-11
"улица Руссиянова, 27 к1",53.934679,27.686841,2016-05-11
"улица Руссиянова, 27 к2",53.934488,27.685843,2016-05-11
"улица Руссиянова, 28",53.936815,27.69091,2016-05-11
"улица Руссиянова, 29 к1",53.933873,27.685646,2016-05-11
"улица Руссиянова, 29 к2",53.933873,27.685646,2016-05-11
"улица Руссиянова, 3",53.940721,27.685448,2016-05-11
"улица Руссиянова, 30 к1",53.936078,27.691153,2016-05-11
